V1,V2,r,pval,value_type,FDR,drug,n_samples
cog_symbol_digit,dsm5_raw_anxdisord,-0.05436039395302522,0.6646452259777649,raw data,0.9904942049611462,intuniv,66
cog_symbol_digit,dsm5_raw_conduct,0.04819280350213445,0.7007835559360256,raw data,0.9904942049611462,intuniv,66
cog_symbol_digit,dsm5_raw_depress,-0.0311062530106131,0.804180860272032,raw data,0.9904942049611462,intuniv,66
cog_symbol_digit,dsm5_raw_opposit,0.02111680848574024,0.8663514667178018,raw data,0.9904942049611462,intuniv,66
cog_symbol_digit,dsm5_raw_somaticpr,-0.13674873296765006,0.27356985182602167,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_as_aggressive,0.060599102390147166,0.6288488975987572,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_anxdep,0.06444003757436594,0.6072201421953722,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_attention,0.04331489406116272,0.7298458940539398,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_external,0.07855129944682183,0.5307046880221495,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_internal,0.10752531051038514,0.3901504385556094,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_rulebreak,0.05679991650140904,0.6505530196247751,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_social,0.11124099780816199,0.37388315006402695,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_somatic,0.05976411648053439,0.6335930929078337,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_thought,-0.17929234944160316,0.14974043742718912,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_totprob,0.04794906585951362,0.7022260346240066,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_as_withdep,0.026865671641791045,0.8304486538895426,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,syn_raw_aggressive,0.05411559101123682,0.6660658742600818,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_anxdep,0.0607314925741745,0.6280980531677316,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_attention,0.051196350167763964,0.6830958953845052,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_external,0.06526777467661163,0.6026018674372882,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_internal,0.08148009392102323,0.5154451409029128,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_rulebreak,0.057721117720863274,0.645262815780866,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_social,0.13528363909619717,0.2787913282765684,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_somatic,0.08507711016885035,0.49701319890849804,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_thought,-0.1718701034511139,0.1676194234163666,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_totprob,0.03833105456132039,0.7599355595298025,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,syn_raw_withdep,0.02819417511317922,0.822198027387989,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,dsm5_as_adhd,0.08272622899488571,0.5090206832305135,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,dsm5_as_anxdisord,0.13750130466548377,0.27091328662077174,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,dsm5_as_conduct,-0.00778624360713913,0.9505245634237502,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,dsm5_as_depress,-0.002734578853981839,0.9826143653849411,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,dsm5_as_opposit,0.2240058449013673,0.07058875724731739,"corrected for age, sex, and interaction",0.6750049911774726,intuniv,66
cog_tower_rearranging,dsm5_as_somaticpr,0.059054378457363534,0.6376372653898674,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_tower_rearranging,dsm5_raw_adhd,0.08908817204093915,0.47687141313606474,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,dsm5_raw_anxdisord,0.11869382941204776,0.3425136870758938,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,dsm5_raw_conduct,-0.03630134418178991,0.7722951201247117,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,dsm5_raw_depress,-0.021650956197703134,0.8630030691563082,raw data,0.9904942049611462,intuniv,66
cog_tower_rearranging,dsm5_raw_opposit,0.22353680023408473,0.07119540561950966,raw data,0.7261931373189985,intuniv,66
cog_tower_rearranging,dsm5_raw_somaticpr,0.07423562562574469,0.5535905984004896,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_as_aggressive,-0.032251330758793446,0.7971233812649379,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_anxdep,-0.20901784782381796,0.09212672007527711,"corrected for age, sex, and interaction",0.829140480677494,intuniv,66
cog_trail_making_testB,syn_as_attention,-0.0619350798455276,0.6212892738208304,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_external,-0.09044984865880389,0.4701342856606181,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_internal,-0.13716731030163867,0.2720901430316398,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_rulebreak,-0.10251539505270849,0.4127365337532303,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_social,-0.10940402880701389,0.3818735520857528,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_somatic,-0.04774031938211043,0.7034622632478631,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_thought,0.1652228368646279,0.18491831498278621,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_totprob,-0.08477194447343701,0.4985635106000099,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_as_withdep,-0.029537626552551925,0.8138740478201845,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,syn_raw_aggressive,-0.08105851359112702,0.5176278658148021,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_anxdep,-0.21320808232681632,0.08564347111162851,raw data,0.7909271926054409,intuniv,66
cog_trail_making_testB,syn_raw_attention,-0.056713018104208736,0.6510529467259674,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_external,-0.11740265419276621,0.3478272413633259,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_internal,-0.14761219475338627,0.2368936389263867,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_rulebreak,-0.08176287265711563,0.5139836773554061,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_social,-0.09364824754014514,0.45451356163365886,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_somatic,-0.0753151911396481,0.5478216942428411,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_thought,0.14308572830489838,0.2517402067984782,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_totprob,-0.10146455619173045,0.41756815635061884,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,syn_raw_withdep,-0.051469544620124506,0.681495297165539,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,dsm5_as_adhd,0.0011063563302369272,0.992965662738768,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,dsm5_as_anxdisord,-0.052833733430748354,0.6735238059654249,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,dsm5_as_conduct,-0.09011585429495877,0.4717820123407812,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,dsm5_as_depress,-0.018849806909508403,0.8805879429361432,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,dsm5_as_opposit,0.004404550673207389,0.9720006331936633,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,dsm5_as_somaticpr,-0.0459868489719236,0.7138765352471916,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_trail_making_testB,dsm5_raw_adhd,0.008400995815260975,0.9466237841544065,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,dsm5_raw_anxdisord,-0.06441706683433489,0.6073485248531489,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,dsm5_raw_conduct,-0.10334493205466386,0.40894537952623256,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,dsm5_raw_depress,-0.016463094229557843,0.8956169307965538,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,dsm5_raw_opposit,-0.01226407311461227,0.9221436948178863,raw data,0.9904942049611462,intuniv,66
cog_trail_making_testB,dsm5_raw_somaticpr,-0.08272868448970701,0.5090080644744794,raw data,0.9904942049611462,intuniv,66
cog_verbal_numerical_reasoning,syn_as_aggressive,-0.1669345579793341,0.18034522390153063,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_verbal_numerical_reasoning,syn_as_anxdep,-0.330132554013151,0.0067870416387725285,"corrected for age, sex, and interaction",0.5192086853660984,intuniv,66
cog_verbal_numerical_reasoning,syn_as_attention,-0.17578540862122952,0.15800243901494726,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_verbal_numerical_reasoning,syn_as_external,-0.20425842813902514,0.09995076869427111,"corrected for age, sex, and interaction",0.8495815339013044,intuniv,66
cog_verbal_numerical_reasoning,syn_as_internal,-0.30353825279198415,0.013226974361421284,"corrected for age, sex, and interaction",0.5379612484689931,intuniv,66
cog_verbal_numerical_reasoning,syn_as_rulebreak,-0.2579480221271266,0.03652183990531377,"corrected for age, sex, and interaction",0.5379612484689931,intuniv,66
cog_verbal_numerical_reasoning,syn_as_social,-0.24517273771005113,0.047241139803229304,"corrected for age, sex, and interaction",0.5559918761456988,intuniv,66
cog_verbal_numerical_reasoning,syn_as_somatic,-0.0770065755140382,0.5388421583357841,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_verbal_numerical_reasoning,syn_as_thought,-0.07567059805865776,0.5459288660184902,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_verbal_numerical_reasoning,syn_as_totprob,-0.2634171798350903,0.03259617838518958,"corrected for age, sex, and interaction",0.5379612484689931,intuniv,66
cog_verbal_numerical_reasoning,syn_as_withdep,-0.2551508193299238,0.038676952504306694,"corrected for age, sex, and interaction",0.5379612484689931,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_aggressive,-0.2070218981487377,0.09534727343219673,raw data,0.8062327499147295,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_anxdep,-0.38390829958278927,0.0014616757192464913,raw data,0.16590196754969389,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_attention,-0.20415850658736895,0.10012040685215595,raw data,0.8062327499147295,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_external,-0.19578244502322048,0.11515425733290385,raw data,0.8389810177111566,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_internal,-0.34678111731072087,0.004337306341168468,raw data,0.16590196754969389,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_rulebreak,-0.21173469042988166,0.08788079917838232,raw data,0.7909271926054409,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_social,-0.243451967912674,0.04886478135801342,raw data,0.6796646861614594,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_somatic,-0.07240960924444659,0.5634139561012741,raw data,0.9904942049611462,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_thought,-0.10826018800453889,0.38690026247908493,raw data,0.9904942049611462,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_totprob,-0.2750816856753581,0.02539162496473013,raw data,0.6474864366006183,intuniv,66
cog_verbal_numerical_reasoning,syn_raw_withdep,-0.2764578061580335,0.024638066429029992,raw data,0.6474864366006183,intuniv,66
cog_verbal_numerical_reasoning,dsm5_as_adhd,-0.1106147583759524,0.37659572999949065,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_verbal_numerical_reasoning,dsm5_as_anxdisord,-0.29877883310719133,0.0148155290352876,"corrected for age, sex, and interaction",0.5379612484689931,intuniv,66
cog_verbal_numerical_reasoning,dsm5_as_conduct,-0.25769752635424276,0.036710671083480806,"corrected for age, sex, and interaction",0.5379612484689931,intuniv,66
cog_verbal_numerical_reasoning,dsm5_as_depress,-0.2580315207180879,0.03645907600989018,"corrected for age, sex, and interaction",0.5379612484689931,intuniv,66
cog_verbal_numerical_reasoning,dsm5_as_opposit,-0.14622690742093727,0.24137165368475832,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_verbal_numerical_reasoning,dsm5_as_somaticpr,-0.07191316146540028,0.5660987922229013,"corrected for age, sex, and interaction",0.998274576010447,intuniv,66
cog_verbal_numerical_reasoning,dsm5_raw_adhd,-0.13182458110115977,0.2913802195219741,raw data,0.9904942049611462,intuniv,66
cog_verbal_numerical_reasoning,dsm5_raw_anxdisord,-0.3490564527099062,0.0040722397810180055,raw data,0.16590196754969389,intuniv,66
cog_verbal_numerical_reasoning,dsm5_raw_conduct,-0.22809031111114283,0.06547925063196347,raw data,0.7261931373189985,intuniv,66
cog_verbal_numerical_reasoning,dsm5_raw_depress,-0.24608874271476294,0.04639506908559321,raw data,0.6796646861614594,intuniv,66
cog_verbal_numerical_reasoning,dsm5_raw_opposit,-0.14455282082359547,0.24686042513369477,raw data,0.9904942049611462,intuniv,66
cog_verbal_numerical_reasoning,dsm5_raw_somaticpr,-0.10705448271735217,0.39224127987832635,raw data,0.9904942049611462,intuniv,66
ADHD-Demontis,syn_as_aggressive,-0.21091521908218822,0.11528640260220357,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_anxdep,0.01075965776510241,0.9366856799012697,"corrected for age, sex, and interaction",0.9958184819182886,strattera,57
ADHD-Demontis,syn_as_attention,-0.23347161005963185,0.08048733203798708,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_external,-0.15335753176043557,0.2547342232071179,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_internal,0.123930515945035,0.3583711233155171,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_rulebreak,0.04407570650764843,0.7447646277803013,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_social,0.16619134042001554,0.21663228042489568,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_somatic,0.14979258491055225,0.2660765835963812,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_thought,-0.07434534612393051,0.5825791129619899,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_totprob,-0.08808659579984444,0.5146760762609401,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_as_withdep,-0.055677988073632355,0.6808041386717958,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,syn_raw_aggressive,-0.2233938456603918,0.09483940099875121,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_anxdep,0.05098999516299652,0.7064096069743733,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_attention,-0.22828791289018432,0.08763887218419342,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_external,-0.1781279540905198,0.18494820252235367,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_internal,0.10802311261609608,0.42380771790088856,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_rulebreak,-7.803014897435832e-4,0.9954037086559979,raw data,0.9978928763692525,strattera,57
ADHD-Demontis,syn_raw_social,0.12280690440702317,0.36277925532105915,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_somatic,0.16597422742259613,0.2172417048569062,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_thought,-0.04835547462217252,0.7209444892143941,raw data,0.9427735628188231,strattera,57
ADHD-Demontis,syn_raw_totprob,-0.11124256637467039,0.4100432527548592,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,syn_raw_withdep,-0.013761557337285327,0.9190738343429106,raw data,0.9812482062278443,strattera,57
ADHD-Demontis,dsm5_as_adhd,-0.16865439460720769,0.2098022898210945,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,dsm5_as_anxdisord,0.00388903292714545,0.9770949602276158,"corrected for age, sex, and interaction",0.9958184819182886,strattera,57
ADHD-Demontis,dsm5_as_conduct,-0.052048224008296604,0.7006001087774516,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,dsm5_as_depress,0.10117967332123412,0.45392287287432564,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,dsm5_as_opposit,-0.11848586984703137,0.3800369434674673,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,dsm5_as_somaticpr,0.24215711693025668,0.06954571028930845,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
ADHD-Demontis,dsm5_raw_adhd,-0.1737199276443247,0.19623541674061284,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,dsm5_raw_anxdisord,0.030968124635164858,0.819118280741236,raw data,0.9600278603286286,strattera,57
ADHD-Demontis,dsm5_raw_conduct,-0.08867630675102132,0.511854219330709,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,dsm5_raw_depress,0.052883038160368025,0.6960290861329976,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,dsm5_raw_opposit,-0.1208117547415785,0.37068750719820587,raw data,0.9398319118876445,strattera,57
ADHD-Demontis,dsm5_raw_somaticpr,0.23868725631253185,0.07376503717559912,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_as_aggressive,0.1169302566761732,0.3863680087287027,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,syn_as_anxdep,-0.2800751879699248,0.034849110144791196,"corrected for age, sex, and interaction",0.9044113318837017,strattera,57
cog_gFactor,syn_as_attention,-0.012315270935960592,0.9275547568918192,"corrected for age, sex, and interaction",0.9958184819182886,strattera,57
cog_gFactor,syn_as_external,0.15899662950479648,0.23746904733857876,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,syn_as_internal,-0.054252009333679026,0.6885565424138591,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,syn_as_rulebreak,0.02942701581540057,0.8279792043583556,"corrected for age, sex, and interaction",0.9670291470750261,strattera,57
cog_gFactor,syn_as_social,-0.010370754472387866,0.9389697224999414,"corrected for age, sex, and interaction",0.9958184819182886,strattera,57
cog_gFactor,syn_as_somatic,0.24176821363754214,0.0700088014854987,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,syn_as_thought,0.1539408866995074,0.252909818862443,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,syn_as_totprob,0.08821623023074929,0.5140550822818604,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,syn_as_withdep,0.06177080632616023,0.6480565807228882,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,syn_raw_aggressive,0.10274300162742679,0.44694177984099825,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_anxdep,-0.2609869835172852,0.04989237603234509,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_attention,-0.00863300893215653,0.949181271383797,raw data,0.9812482062278443,strattera,57
cog_gFactor,syn_raw_external,0.17660410737733187,0.18879607758579664,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_internal,-0.0708263218113341,0.6005995047442456,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_rulebreak,0.0976677364662385,0.4698214000906824,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_social,0.022529207416990243,0.8678858300610459,raw data,0.9656998125775499,strattera,57
cog_gFactor,syn_raw_somatic,0.22423244773097756,0.09357390261366838,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_thought,0.14529359723722576,0.28086640821222186,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_totprob,0.11347908650283248,0.40063529298065914,raw data,0.9398319118876445,strattera,57
cog_gFactor,syn_raw_withdep,0.04599086496918233,0.7340744362294012,raw data,0.9428457848142214,strattera,57
cog_gFactor,dsm5_as_adhd,-0.054187192118226604,0.6889096888333239,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,dsm5_as_anxdisord,-0.19730360383717915,0.14126074587974835,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,dsm5_as_conduct,0.05490018148820327,0.6850287195267533,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,dsm5_as_depress,0.1313844957220638,0.32996383949767294,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,dsm5_as_opposit,0.16878402903811252,0.20944706534503865,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,dsm5_as_somaticpr,0.10986518019185895,0.41590022808720173,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_gFactor,dsm5_raw_adhd,-0.032562341137592536,0.8099755939083222,raw data,0.9600278603286286,strattera,57
cog_gFactor,dsm5_raw_anxdisord,-0.1999916284212117,0.13581273889984402,raw data,0.9398319118876445,strattera,57
cog_gFactor,dsm5_raw_conduct,0.100814384702629,0.4555626555373764,raw data,0.9398319118876445,strattera,57
cog_gFactor,dsm5_raw_depress,0.07081389630810951,0.6006635657763582,raw data,0.9398319118876445,strattera,57
cog_gFactor,dsm5_raw_opposit,0.17729897358037308,0.18703440728867538,raw data,0.9398319118876445,strattera,57
cog_gFactor,dsm5_raw_somaticpr,0.09703078018105243,0.4727366060736016,raw data,0.9398319118876445,strattera,57
cog_matrix,syn_as_aggressive,-0.08147523982369717,0.5468415239502931,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_anxdep,0.06306715063520871,0.6411710224465854,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_attention,-0.0029815919108115117,0.9824385024440379,"corrected for age, sex, and interaction",0.9958184819182886,strattera,57
cog_matrix,syn_as_external,-0.043492351568576615,0.7480304760799354,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_internal,-0.06345605392792325,0.6391111612272247,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_rulebreak,-0.05295566502463054,0.695631922380304,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_social,-0.04595540575576873,0.7342719178178267,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_somatic,-0.09761472647135079,0.4700636457893428,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_thought,0.043621985999481465,0.7473043496440637,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_as_totprob,-0.003176043557168784,0.9812933852292138,"corrected for age, sex, and interaction",0.9958184819182886,strattera,57
cog_matrix,syn_as_withdep,-0.056261343012704176,0.6776420725471635,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,syn_raw_aggressive,-0.08003378118562106,0.5539807355427844,raw data,0.9398319118876445,strattera,57
cog_matrix,syn_raw_anxdep,0.026939335445758824,0.8423272038646328,raw data,0.9600278603286286,strattera,57
cog_matrix,syn_raw_attention,0.0067506235258968355,0.9602518846740813,raw data,0.9835491771723542,strattera,57
cog_matrix,syn_raw_external,-0.05537723800265887,0.6824364876768254,raw data,0.9398319118876445,strattera,57
cog_matrix,syn_raw_internal,-0.11690883247704184,0.38645563601826005,raw data,0.9398319118876445,strattera,57
cog_matrix,syn_raw_rulebreak,-0.02981401942061941,0.8257519985378527,raw data,0.9600278603286286,strattera,57
cog_matrix,syn_raw_social,-0.0777160267381479,0.565552205869194,raw data,0.9398319118876445,strattera,57
cog_matrix,syn_raw_somatic,-0.09982484349384867,0.4600209547903815,raw data,0.9398319118876445,strattera,57
cog_matrix,syn_raw_thought,0.052704222004300784,0.6970072968803092,raw data,0.9398319118876445,strattera,57
cog_matrix,syn_raw_totprob,-0.01831353438277645,0.8924440641897626,raw data,0.9656998125775499,strattera,57
cog_matrix,syn_raw_withdep,-0.06682793999403418,0.6213663869225119,raw data,0.9398319118876445,strattera,57
cog_matrix,dsm5_as_adhd,-0.08782732693803474,0.5159192005421289,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,dsm5_as_anxdisord,-0.021584132745657247,0.8733813954529173,"corrected for age, sex, and interaction",0.9898322481799728,strattera,57
cog_matrix,dsm5_as_conduct,-0.08445683173450869,0.5322164887528955,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,dsm5_as_depress,0.04653876069484055,0.7310252434616382,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,dsm5_as_opposit,0.0035001296344309048,0.9793849409634654,"corrected for age, sex, and interaction",0.9958184819182886,strattera,57
cog_matrix,dsm5_as_somaticpr,-0.11796733212341198,0.38214037442129634,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_matrix,dsm5_raw_adhd,-0.09093431458264875,0.5011223528344502,raw data,0.9398319118876445,strattera,57
cog_matrix,dsm5_raw_anxdisord,-0.08216962481977566,0.5434182789569211,raw data,0.9398319118876445,strattera,57
cog_matrix,dsm5_raw_conduct,-0.04022162023642655,0.7664213247522222,raw data,0.9533533551795935,strattera,57
cog_matrix,dsm5_raw_depress,-0.04391760908649728,0.7456492808007895,raw data,0.9428457848142214,strattera,57
cog_matrix,dsm5_raw_opposit,-3.5771986599121493e-4,0.9978928763692525,raw data,0.9978928763692525,strattera,57
cog_matrix,dsm5_raw_somaticpr,-0.10441957156015304,0.439521473922998,raw data,0.9398319118876445,strattera,57
cog_memory,syn_as_aggressive,0.07868809955924294,0.5606853698182768,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_memory,syn_as_anxdep,-0.28545501685247604,0.03136617019883081,"corrected for age, sex, and interaction",0.9044113318837017,strattera,57
cog_memory,syn_as_attention,-0.08439201451905626,0.5325323637744879,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_memory,syn_as_external,0.05684469795177599,0.6744855194125947,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_memory,syn_as_internal,-0.12250453720508167,0.3639711095245626,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_memory,syn_as_rulebreak,-0.13209748509204045,0.3273230512401013,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_memory,syn_as_social,0.0565854290899663,0.6758877482365806,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_memory,syn_as_somatic,0.188877365828364,0.15939722256728128,"corrected for age, sex, and interaction",0.9354495159383711,strattera,57
cog_memory,syn_as_thought,-0.03746435053150117,0.78202556476759,"corrected for age, sex, and interaction",0.9519553465650401,strattera,57
